City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Batemans Bay,AU,2021-09-21 20:28:17,-35.7167,150.1833,47.19,64,84,3.8
294,Pouembout,NC,2021-09-21 20:28:17,-21.1333,164.9,70.2,67,40,4.41
295,Hamilton,US,2021-09-21 20:25:42,39.1834,-84.5333,75.76,88,90,1.01
296,Palasa,IN,2021-09-21 20:28:18,18.7667,84.4167,79.07,87,99,5.03
297,Ayan,RU,2021-09-21 20:28:18,56.45,138.1667,42.82,64,89,11.23
298,Provideniya,RU,2021-09-21 20:28:18,64.3833,-173.3,32.11,64,40,8.95
299,Vestmannaeyjar,IS,2021-09-21 20:28:19,63.4427,-20.2734,46.02,72,100,33.87
300,Mahuta,TZ,2021-09-21 20:28:19,-10.8667,39.45,63.99,93,0,4.38
301,Gazalkent,UZ,2021-09-21 20:28:19,41.5581,69.7708,59.36,29,0,4.85
302,Talcahuano,CL,2021-09-21 20:28:20,-36.7167,-73.1167,56.88,77,75,13.8
303,Gouyave,GD,2021-09-21 20:28:20,12.1646,-61.7296,86.77,70,20,16.11
304,Rapu-Rapu,PH,2021-09-21 20:28:20,13.1866,124.1256,82.31,77,100,8.93
305,Douglas,US,2021-09-21 20:28:21,41.3,-96.167,73.33,39,1,3.0
306,Tocantins,BR,2021-09-21 20:28:21,-10.5,-48.0,91.69,13,43,4.81
307,Elizabeth City,US,2021-09-21 20:28:21,36.2946,-76.2511,84.4,72,1,11.5
308,Asau,RO,2021-09-21 20:28:22,46.4333,26.4,49.12,91,33,2.68
309,Anloga,GH,2021-09-21 20:28:22,5.7947,0.8973,80.82,87,96,12.8
310,Handan,CN,2021-09-21 20:28:22,36.6006,114.4678,67.35,74,0,9.4
311,Saldanha,ZA,2021-09-21 20:28:23,-33.0117,17.9442,51.85,78,0,11.5
312,Los Llanos De Aridane,ES,2021-09-21 20:28:23,28.6585,-17.9182,71.35,84,75,12.66
313,Termini Imerese,IT,2021-09-21 20:28:24,37.9837,13.6956,76.98,73,27,3.31
314,Karasjok,NO,2021-09-21 20:28:24,69.4719,25.5112,41.11,77,77,16.11
315,San Rafael,AR,2021-09-21 20:28:24,-34.6177,-68.3301,67.62,28,1,11.43
316,Sidmouth,GB,2021-09-21 20:28:24,50.6909,-3.2397,61.16,87,100,2.01
317,Milkovo,RU,2021-09-21 20:28:25,54.7167,158.6167,42.3,94,100,4.61
318,Boyolangu,ID,2021-09-21 20:28:25,-8.1181,111.8935,73.69,89,100,0.89
319,Sulphur Springs,US,2021-09-21 20:28:26,33.1385,-95.6011,85.06,48,1,12.66
320,Xiongzhou,CN,2021-09-21 20:28:26,25.1167,114.3,76.42,73,100,1.59
321,Prestea,GH,2021-09-21 20:28:26,5.4327,-2.1428,74.57,94,56,5.23
322,Gisborne,NZ,2021-09-21 20:28:27,-38.6533,178.0042,53.94,77,100,6.69
323,Kovdor,RU,2021-09-21 20:28:27,67.5662,30.4758,30.16,91,18,5.41
324,Marawi,PH,2021-09-21 20:28:27,7.9986,124.2928,64.65,95,71,3.06
325,Feijo,BR,2021-09-21 20:28:28,-8.1642,-70.3536,96.48,36,92,1.19
326,Shache,CN,2021-09-21 20:28:28,38.4167,77.2406,71.76,16,0,4.03
327,Yenagoa,NG,2021-09-21 20:28:28,4.9247,6.2642,72.61,97,100,3.89
328,Saint-Augustin,CA,2021-09-21 20:28:29,51.226,-58.6502,67.75,56,96,19.73
329,Klaksvik,FO,2021-09-21 20:28:29,62.2266,-6.589,52.72,94,100,41.43
330,Havoysund,NO,2021-09-21 20:28:29,70.9963,24.6622,45.48,70,3,27.04
331,Lagos,NG,2021-09-21 20:23:47,6.5833,3.75,79.12,92,100,4.03
332,Sao Joao Da Barra,BR,2021-09-21 20:28:30,-21.6403,-41.0511,84.29,71,9,12.12
333,Caravelas,BR,2021-09-21 20:28:30,-17.7125,-39.2481,76.84,80,6,12.24
334,Washougal,US,2021-09-21 20:28:30,45.5826,-122.3534,83.91,36,1,20.71
335,Muros,ES,2021-09-21 20:28:31,42.7762,-9.0603,65.84,67,0,15.39
336,Karachi,PK,2021-09-21 20:27:14,24.9056,67.0822,82.22,74,75,11.5
337,Am Timan,TD,2021-09-21 20:28:31,11.0297,20.2827,76.24,87,100,3.18
338,Hervey Bay,AU,2021-09-21 20:28:31,-25.2986,152.8535,50.11,52,0,12.08
339,Tagusao,PH,2021-09-21 20:28:32,9.1924,117.8141,76.8,89,100,6.69
340,Suphan Buri,TH,2021-09-21 20:28:32,14.4742,100.1222,77.99,96,100,2.86
341,Sven,RU,2021-09-21 20:28:33,53.1822,34.5511,44.71,98,100,2.98
342,Tiznit,MA,2021-09-21 20:28:33,29.5833,-9.5,64.06,80,50,4.56
343,Ucluelet,CA,2021-09-21 20:28:33,48.9329,-125.5528,59.31,68,79,3.18
344,Impfondo,CG,2021-09-21 20:28:34,1.6381,18.0667,75.99,78,95,1.59
345,Wahpeton,US,2021-09-21 20:28:34,46.2652,-96.6059,65.77,37,5,11.03
346,Rokupr,SL,2021-09-21 20:28:35,8.6717,-12.395,75.42,95,84,3.78
347,Belmopan,BZ,2021-09-21 20:27:01,17.25,-88.7667,89.98,64,59,5.19
348,Porto Novo,BJ,2021-09-21 20:28:35,6.4965,2.6036,80.42,88,100,7.31
349,Tasiilaq,GL,2021-09-21 20:28:35,65.6145,-37.6368,30.36,60,100,5.3
350,Espanola,US,2021-09-21 20:24:11,35.9911,-106.0806,75.96,24,2,15.88
351,Kimberley,ZA,2021-09-21 20:28:36,-28.7323,24.7623,53.29,12,0,3.44
352,Dong Xoai,VN,2021-09-21 20:28:36,11.5333,106.9167,73.22,97,79,2.53
353,Praia,CV,2021-09-21 20:28:37,14.9215,-23.5087,79.27,82,50,12.28
354,Bilibino,RU,2021-09-21 20:28:37,68.0546,166.4372,16.38,85,78,3.18
355,Lagoa,PT,2021-09-21 20:28:38,39.05,-27.9833,70.32,76,0,17.05
356,Santa Rosa,PH,2021-09-21 20:28:38,14.3122,121.1114,82.38,80,100,5.01
357,Honiara,SB,2021-09-21 20:25:23,-9.4333,159.95,77.2,84,5,4.52
358,Aksha,RU,2021-09-21 20:28:39,50.2814,113.2867,50.83,86,73,4.25
359,Georgetown,MY,2021-09-21 20:28:39,5.4112,100.3354,79.9,87,20,1.99
360,Norman Wells,CA,2021-09-21 20:28:39,65.282,-126.8329,46.44,66,75,19.57
361,Ust-Nera,RU,2021-09-21 20:28:40,64.5667,143.2,30.16,77,9,3.24
362,Petapa,GT,2021-09-21 20:28:40,14.5028,-90.5517,83.55,52,40,13.8
363,Cortland,US,2021-09-21 20:28:40,42.6001,-76.083,73.11,74,40,10.36
364,Kajaani,FI,2021-09-21 20:28:41,64.2273,27.7285,28.45,93,0,4.61
365,Aleksandrov Gay,RU,2021-09-21 20:28:41,50.147,48.5704,68.56,37,100,15.97
366,Angoche,MZ,2021-09-21 20:28:41,-16.2325,39.9086,74.82,81,0,8.88
367,Sola,VU,2021-09-21 20:28:42,-13.8833,167.55,79.52,78,27,15.86
368,Yeniseysk,RU,2021-09-21 20:28:42,58.4497,92.1703,34.36,98,100,5.57
369,Kieta,PG,2021-09-21 20:28:42,-6.2167,155.6333,78.48,86,100,5.08
370,Palmerston,AU,2021-09-21 20:28:43,-12.486,130.9833,76.98,57,0,6.91
371,Praia Da Vitoria,PT,2021-09-21 20:28:43,38.7333,-27.0667,75.45,73,20,9.04
372,Sao Felix Do Xingu,BR,2021-09-21 20:24:50,-6.6447,-51.995,101.05,19,92,6.31
373,Shimoda,JP,2021-09-21 20:28:44,34.6667,138.95,74.46,86,100,4.85
374,Marabba,SD,2021-09-21 20:28:44,12.35,32.1833,75.18,78,100,14.14
375,Terrace,CA,2021-09-21 20:28:44,54.5163,-128.6035,57.11,94,90,20.71
376,Victoria,HK,2021-09-21 20:28:45,22.2855,114.1577,85.32,85,97,4.65
377,Pauini,BR,2021-09-21 20:28:45,-7.7136,-66.9764,91.92,47,47,4.27
378,Kaduqli,SD,2021-09-21 20:28:45,11.0167,29.7167,70.48,89,100,3.29
379,Bonavista,CA,2021-09-21 20:28:46,48.6499,-53.1147,66.2,65,73,11.41
380,Balad,IQ,2021-09-21 20:28:46,34.0164,44.1453,85.86,19,0,12.21
381,Puerto Baquerizo Moreno,EC,2021-09-21 20:28:46,-0.9,-89.6,74.39,73,40,16.11
382,Sulangan,PH,2021-09-21 20:28:47,11.1373,123.7228,82.09,72,87,3.69
383,Puertollano,ES,2021-09-21 20:28:47,38.6871,-4.1073,64.18,57,0,14.34
384,Okha,RU,2021-09-21 20:28:48,53.5739,142.9478,43.86,73,37,5.66
385,Vila Franca Do Campo,PT,2021-09-21 20:28:48,37.7167,-25.4333,72.01,76,32,9.35
386,Santa Cruz De Tenerife,ES,2021-09-21 20:28:48,28.4682,-16.2546,76.21,83,40,10.0
387,Edremit,TR,2021-09-21 20:28:49,39.5961,27.0244,67.75,64,0,17.27
388,Tucuman,AR,2021-09-21 20:28:49,-26.8241,-65.2226,62.6,67,90,4.61
389,Atbasar,KZ,2021-09-21 20:28:49,51.8,68.3333,35.02,70,6,3.02
390,Aklavik,CA,2021-09-21 20:28:50,68.2191,-135.0107,39.92,82,100,13.4
391,Chicama,PE,2021-09-21 20:28:50,-7.8447,-79.1469,61.34,64,32,10.49
392,Anadyr,RU,2021-09-21 20:28:50,64.75,177.4833,32.5,100,75,2.24
393,Ivankiv,UA,2021-09-21 20:28:51,50.9386,29.8943,44.6,95,100,12.37
394,Suksun,RU,2021-09-21 20:28:51,57.1431,57.3949,34.12,88,1,3.36
395,Moerai,PF,2021-09-21 20:28:51,-22.4333,-151.3333,74.41,81,75,10.16
396,Kendari,ID,2021-09-21 20:28:52,-3.945,122.4989,69.1,93,100,5.91
397,Aleksandrovskoye,RU,2021-09-21 20:28:52,44.7142,43.0008,60.94,90,74,5.61
398,Bandarbeyla,SO,2021-09-21 20:28:53,9.4942,50.8122,78.53,76,100,25.75
399,Fort Collins,US,2021-09-21 20:24:55,40.5853,-105.0844,68.85,32,1,3.0
400,Tadine,NC,2021-09-21 20:28:53,-21.55,167.8833,73.4,74,92,11.52
401,Bom Jesus Da Lapa,BR,2021-09-21 20:28:54,-13.255,-43.4181,99.46,14,17,10.58
402,Djambala,CG,2021-09-21 20:28:54,-2.5447,14.7533,72.43,77,47,6.51
403,Bathsheba,BB,2021-09-21 20:28:54,13.2167,-59.5167,88.41,66,40,14.97
404,Beian,NO,2021-09-21 20:28:55,63.6559,9.5683,52.02,93,75,17.27
405,Coquimbo,CL,2021-09-21 20:28:55,-29.9533,-71.3436,58.73,67,75,10.36
406,Bay City,US,2021-09-21 20:27:24,43.5945,-83.8889,68.49,84,90,11.5
407,Mamurras,AL,2021-09-21 20:28:55,41.5775,19.6922,64.54,82,0,4.61
408,Awbari,LY,2021-09-21 20:28:56,26.5921,12.7805,84.87,15,0,7.38
409,Tynda,RU,2021-09-21 20:28:56,55.1667,124.7167,41.34,96,62,2.75
410,Civita Castellana,IT,2021-09-21 20:28:57,42.2952,12.4092,71.22,64,38,5.99
411,Isabela,PH,2021-09-21 20:28:57,6.7085,121.9711,77.18,85,100,2.57
412,Fowa,NG,2021-09-21 20:28:57,8.9167,6.4,74.7,93,100,5.39
413,Filingue,NE,2021-09-21 20:28:58,14.3521,3.3168,93.88,34,23,8.79
414,Fortuna,US,2021-09-21 20:28:26,40.5982,-124.1573,92.43,40,1,3.0
415,Arrecife,ES,2021-09-21 20:28:58,28.963,-13.5477,75.27,68,20,10.36
416,Port Macquarie,AU,2021-09-21 20:28:58,-31.4333,152.9167,51.76,71,38,15.57
417,Vila Velha,BR,2021-09-21 20:25:40,-20.3297,-40.2925,84.15,65,0,9.22
418,San Francisco Del Mar,MX,2021-09-21 20:28:59,16.2333,-94.65,90.25,63,7,15.68
419,Wanaka,NZ,2021-09-21 20:28:59,-44.7,169.15,36.9,83,5,3.44
420,Tiksi,RU,2021-09-21 20:29:00,71.6872,128.8694,33.48,72,100,2.28
421,Takoradi,GH,2021-09-21 20:29:00,4.8845,-1.7554,76.21,91,32,8.7
422,La Victoria,VE,2021-09-21 20:29:00,10.2184,-67.3302,86.09,71,100,4.56
423,Yerbogachen,RU,2021-09-21 20:29:01,61.2767,108.0108,33.39,94,82,4.99
424,Yumen,CN,2021-09-21 20:29:01,40.2833,97.2,63.18,31,100,7.63
425,Narsaq,GL,2021-09-21 20:29:01,60.9167,-46.05,39.42,52,100,1.54
426,Ocos,GT,2021-09-21 20:29:02,14.5094,-92.1933,91.9,73,5,8.01
427,Ongandjera,NA,2021-09-21 20:29:02,-17.8833,15.0667,79.68,17,5,10.8
428,Iqaluit,CA,2021-09-21 20:29:02,63.7506,-68.5145,33.53,93,90,3.44
429,Puerto Escondido,MX,2021-09-21 20:29:03,15.85,-97.0667,88.63,58,40,3.44
430,Lompoc,US,2021-09-21 20:29:03,34.6391,-120.4579,98.74,59,1,10.36
431,Gunjur,GM,2021-09-21 20:29:03,13.2019,-16.7339,82.47,89,0,5.75
432,Clyde,US,2021-09-21 20:29:04,41.3042,-82.9752,73.69,80,89,16.8
433,Akyab,MM,2021-09-21 20:29:04,20.15,92.9,78.94,83,100,1.63
434,Carutapera,BR,2021-09-21 20:29:04,-1.195,-46.02,82.98,68,12,10.27
435,Bara,NG,2021-09-21 20:29:05,10.3744,10.7288,76.19,86,100,4.74
436,Desnogorsk,RU,2021-09-21 20:29:05,54.1508,33.2815,44.47,98,100,6.62
437,Beyneu,KZ,2021-09-21 20:29:05,45.3167,55.2,62.91,37,26,16.08
438,Havre,FR,2021-09-21 20:29:06,49.5833,0.3333,55.83,88,0,4.61
439,Kauhajoki,FI,2021-09-21 20:29:06,62.4333,22.1833,28.38,87,8,2.84
440,Oranjemund,NA,2021-09-21 20:29:06,-28.55,16.4333,63.86,48,1,8.16
441,Borovoy,RU,2021-09-21 20:29:07,55.4333,86.0833,36.68,93,75,6.71
442,Turangi,NZ,2021-09-21 20:29:07,-39.0,175.9333,44.15,100,100,1.59
443,Port Shepstone,ZA,2021-09-21 20:29:07,-30.7414,30.455,63.48,64,99,11.39
444,Kuntaur,GM,2021-09-21 20:29:08,13.6667,-14.8833,84.2,74,76,5.61
445,Drawsko Pomorskie,PL,2021-09-21 20:29:08,53.5306,15.8097,49.1,91,100,3.11
446,Rancho Veloz,CU,2021-09-21 20:29:09,22.8806,-80.3917,88.29,72,98,13.11
447,San Andres,CO,2021-09-21 20:29:09,12.5847,-81.7006,86.02,74,40,9.22
448,Gilbues,BR,2021-09-21 20:29:09,-9.8317,-45.3439,99.01,13,14,6.02
449,Juneau,US,2021-09-21 20:29:10,58.3019,-134.4197,53.65,94,90,7.0
450,Novokayakent,RU,2021-09-21 20:29:10,42.3937,47.9861,62.65,72,12,3.78
451,Port Augusta,AU,2021-09-21 20:29:10,-32.5,137.7667,51.94,86,36,5.26
452,Paramonga,PE,2021-09-21 20:29:11,-10.6667,-77.8333,66.22,75,26,11.63
453,Bure,ET,2021-09-21 20:29:11,10.7,37.0667,56.07,93,34,3.85
454,Cockburn Town,TC,2021-09-21 20:27:38,21.4612,-71.1419,83.43,77,1,17.92
455,College,US,2021-09-21 20:26:43,64.8569,-147.8028,35.58,62,90,4.61
456,Mmabatho,ZA,2021-09-21 20:29:12,-25.85,25.6333,60.76,23,0,8.05
457,Rusape,ZW,2021-09-21 20:29:12,-18.5278,32.1284,62.01,35,0,7.61
458,Coro,VE,2021-09-21 20:29:12,11.4045,-69.6734,89.2,62,98,18.28
459,Prince Rupert,CA,2021-09-21 20:29:13,54.3161,-130.3201,57.29,90,90,11.5
460,Aparecida Do Taboado,BR,2021-09-21 20:29:13,-20.0867,-51.0936,104.13,11,11,4.36
461,Playa Vicente,MX,2021-09-21 20:29:13,17.8333,-95.8167,85.62,79,99,6.55
462,Laramie,US,2021-09-21 20:26:37,41.3114,-105.5911,58.08,26,1,4.0
463,Klyuchi,RU,2021-09-21 20:29:14,52.2667,79.1667,37.31,73,77,8.28
464,Saint-Pierre,RE,2021-09-21 20:29:14,-21.3393,55.4781,65.88,62,0,5.75
465,Kirovskiy,RU,2021-09-21 20:29:14,45.0917,133.5136,56.14,97,51,3.85
466,Sobolevo,RU,2021-09-21 20:28:49,54.4299,31.8996,40.96,98,100,10.13
467,Cam Ranh,VN,2021-09-21 20:29:15,11.9214,109.1591,78.76,83,40,1.14
468,Husavik,IS,2021-09-21 20:29:15,66.0449,-17.3389,40.91,98,100,25.75
469,Mago,RU,2021-09-21 20:29:15,53.2514,140.1822,34.57,92,17,1.52
470,Sanjo,JP,2021-09-21 20:29:16,37.6167,138.95,66.54,71,0,4.5
471,Leningradskiy,RU,2021-09-21 20:29:16,69.3833,178.4167,24.03,87,99,13.02
472,Yakima,US,2021-09-21 20:25:22,46.4665,-120.6678,74.84,36,1,8.05
473,Maxixe,MZ,2021-09-21 20:29:17,-23.8597,35.3472,69.69,75,81,17.02
474,Mayskiy,RU,2021-09-21 20:29:17,47.6931,40.1025,54.81,67,95,7.72
475,Bubaque,GW,2021-09-21 20:29:17,11.2833,-15.8333,81.97,80,100,8.59
476,Churachandpur,IN,2021-09-21 20:29:18,24.3333,93.6667,65.34,99,99,1.86
477,Nizip,TR,2021-09-21 20:29:18,37.0097,37.7942,77.13,43,0,8.75
478,Ust-Omchug,RU,2021-09-21 20:29:18,61.15,149.6333,28.99,93,100,5.73
479,Itarema,BR,2021-09-21 20:29:19,-2.9248,-39.9167,80.76,70,16,17.67
480,Rock Springs,US,2021-09-21 20:25:41,41.5875,-109.2029,60.04,22,1,3.0
481,Amapa,BR,2021-09-21 20:29:19,1.0,-52.0,73.47,96,74,5.86
482,Mayo,US,2021-09-21 20:28:29,38.8876,-76.5119,82.38,69,75,7.0
483,Arona,ES,2021-09-21 20:29:20,28.0996,-16.681,69.31,63,40,1.99
484,At-Bashi,KG,2021-09-21 20:29:20,41.1702,75.8106,47.97,37,0,1.99
485,Dondo,MZ,2021-09-21 20:29:20,-19.6094,34.7431,72.91,77,0,7.94
486,Rabaul,PG,2021-09-21 20:29:21,-4.1967,152.1721,78.06,81,100,6.73
487,Nabire,ID,2021-09-21 20:29:21,-3.3667,135.4833,74.37,94,100,4.21
488,Aswan,EG,2021-09-21 20:29:21,24.0934,32.907,94.3,13,0,6.91
489,Santa Luzia,BR,2021-09-21 20:29:22,-19.7697,-43.8514,95.14,26,0,5.75
490,Aksu,CN,2021-09-21 20:28:10,41.1231,80.2644,70.56,24,0,3.33
491,Port Lincoln,AU,2021-09-21 20:29:23,-34.7333,135.8667,51.67,85,61,4.07
492,Tyukalinsk,RU,2021-09-21 20:29:23,55.8732,72.1967,37.2,73,100,10.58
493,Mount Isa,AU,2021-09-21 20:28:37,-20.7333,139.5,53.37,20,37,17.27
494,Zhezkazgan,KZ,2021-09-21 20:29:23,47.8043,67.7144,45.39,41,97,11.39
495,Bambanglipuro,ID,2021-09-21 20:29:24,-7.95,110.2833,75.11,85,99,2.35
496,Maple Valley,US,2021-09-21 20:25:20,47.3927,-122.0464,76.95,55,1,1.01
497,Nantucket,US,2021-09-21 20:29:24,41.2835,-70.0995,74.97,73,40,13.8
498,Hambantota,LK,2021-09-21 20:29:02,6.1241,81.1185,79.12,83,32,14.63
499,Nemuro,JP,2021-09-21 20:29:25,43.3236,145.575,60.8,95,100,18.05
500,Grand Gaube,MU,2021-09-21 20:29:25,-20.0064,57.6608,70.2,68,2,5.99
501,Marystown,CA,2021-09-21 20:29:25,47.1666,-55.1483,58.77,69,65,15.64
502,Opuwo,NA,2021-09-21 20:28:16,-18.0607,13.84,77.05,21,14,5.66
503,Ponca City,US,2021-09-21 20:29:26,36.707,-97.0856,80.11,27,1,12.66
504,Buraydah,SA,2021-09-21 20:29:26,26.326,43.975,86.45,19,4,7.76
505,Sabha,LY,2021-09-21 20:29:27,27.0377,14.4283,87.76,14,0,9.13
506,Port-Cartier,CA,2021-09-21 20:29:27,50.0334,-66.8654,62.82,66,100,11.88
507,Acarau,BR,2021-09-21 20:29:27,-2.8856,-40.12,81.32,69,14,19.69
508,Elko,US,2021-09-21 20:29:28,41.0002,-115.5012,70.65,13,0,7.0
509,Price,US,2021-09-21 20:29:28,39.5994,-110.8107,70.72,19,1,4.61
510,Atyrau,KZ,2021-09-21 20:29:28,47.1167,51.8833,60.82,31,0,15.66
511,Frankfort,ZA,2021-09-21 20:26:18,-27.2667,28.4833,54.18,72,0,12.53
512,Mae Hong Son,TH,2021-09-21 20:29:29,19.3003,97.9685,71.71,99,54,1.48
513,Binga,ZW,2021-09-21 20:29:29,-17.6203,27.3414,75.92,28,0,4.7
514,Gawler,AU,2021-09-21 20:29:29,-34.6,138.7333,51.64,96,98,2.04
515,Gorom-Gorom,BF,2021-09-21 20:29:30,14.4439,-0.2361,93.34,32,86,10.76
516,Alta Floresta,BR,2021-09-21 20:29:30,-9.8756,-56.0861,94.82,43,20,4.61
517,Iralaya,HN,2021-09-21 20:29:30,15.0,-83.2333,87.89,73,24,8.14
518,High Level,CA,2021-09-21 20:28:15,58.5169,-117.136,64.51,42,40,4.61
519,Council Bluffs,US,2021-09-21 20:27:20,41.2619,-95.8608,74.25,38,40,19.57
520,Buenos Aires,AR,2021-09-21 20:25:15,-34.6132,-58.3772,62.91,58,0,14.97
521,Ojinaga,MX,2021-09-21 20:29:31,29.5667,-104.4167,89.42,25,1,13.8
522,Taksimo,RU,2021-09-21 20:29:31,56.3444,114.8794,46.6,94,100,7.25
523,Taltal,CL,2021-09-21 20:29:32,-25.4,-70.4833,61.66,68,39,7.4
524,Aguimes,ES,2021-09-21 20:29:32,27.9054,-15.4461,72.23,66,40,19.57
525,Champerico,GT,2021-09-21 20:29:32,14.3,-91.9167,95.54,72,16,8.97
526,Tessalit,ML,2021-09-21 20:29:33,20.1986,1.0114,93.78,8,1,9.93
527,Sangar,RU,2021-09-21 20:29:33,63.9242,127.4739,36.16,82,76,8.39
528,Maneadero,MX,2021-09-21 20:29:34,31.7167,-116.5667,79.11,74,16,3.0
529,Tigveni,RO,2021-09-21 20:29:34,45.1333,24.5833,46.06,68,67,5.59
530,Maceio,BR,2021-09-21 20:26:56,-9.6658,-35.7353,81.84,74,0,11.5
531,Tricase,IT,2021-09-21 20:29:34,39.9304,18.3553,69.15,68,68,11.25
532,Lianzhou,CN,2021-09-21 20:29:35,24.7811,112.3825,75.99,93,99,0.89
533,Vilhena,BR,2021-09-21 20:29:35,-12.7406,-60.1458,99.32,15,23,4.38
534,Porto Santo,PT,2021-09-21 20:29:36,33.072,-16.3415,73.31,68,40,16.11
535,Krasnovishersk,RU,2021-09-21 20:29:36,60.4078,57.082,39.06,83,100,4.59
536,Ferkessedougou,CI,2021-09-21 20:29:36,9.6,-5.2,80.04,69,94,4.52
537,Alice Springs,AU,2021-09-21 20:28:04,-23.7,133.8833,42.35,56,22,6.91
538,Bria,CF,2021-09-21 20:29:37,6.5423,21.9863,69.96,99,100,5.17
539,Fairbanks,US,2021-09-21 20:29:37,64.8378,-147.7164,37.09,61,75,1.01
540,Vostok,RU,2021-09-21 20:29:37,46.4856,135.8833,50.13,98,95,2.44
541,Micheweni,TZ,2021-09-21 20:29:38,-4.9667,39.8333,75.43,85,2,9.53
542,Vnanje Gorice,SI,2021-09-21 20:29:38,46.0072,14.4219,58.19,87,3,0.56
543,Japura,ID,2021-09-21 20:29:38,-0.3167,102.35,73.02,98,13,3.0
544,Santa Vitoria Do Palmar,BR,2021-09-21 20:29:39,-33.5189,-53.3681,55.92,73,11,12.8
545,Kragero,NO,2021-09-21 20:29:39,58.8693,9.4149,56.16,67,100,3.83
546,Storslett,NO,2021-09-21 20:29:40,69.7678,21.0247,40.77,81,27,14.81
547,Puerto Quijarro,BO,2021-09-21 20:29:40,-17.7833,-57.7667,104.04,18,13,7.76
548,Prudentopolis,BR,2021-09-21 20:29:41,-25.2131,-50.9778,79.95,59,61,8.7
549,Maragogi,BR,2021-09-21 20:29:41,-9.0122,-35.2225,76.41,77,40,7.23
550,Avera,US,2021-09-21 20:29:41,33.194,-82.5271,85.51,69,85,5.75
551,Maridi,SS,2021-09-21 20:29:42,4.9158,29.4742,66.04,97,20,3.33
552,Koppang,NO,2021-09-21 20:29:42,61.5706,11.0555,44.83,88,95,6.22
553,Abeche,TD,2021-09-21 20:29:42,13.8292,20.8324,85.46,49,100,5.99
554,Oromocto,CA,2021-09-21 20:27:04,45.8351,-66.4792,73.26,49,20,10.36
555,Gamba,GA,2021-09-21 20:29:43,-2.65,10.0,75.51,85,100,4.5
556,Ngunguru,NZ,2021-09-21 20:29:43,-35.6167,174.5,61.16,85,100,17.34
557,Kenitra,MA,2021-09-21 20:29:44,34.261,-6.5802,72.36,86,0,7.7
558,Jiexiu,CN,2021-09-21 20:29:44,37.0244,111.9125,64.98,55,0,1.59
559,Cantagalo,BR,2021-09-21 20:29:44,-21.9811,-42.3681,88.79,39,28,9.86
560,Mount Gambier,AU,2021-09-21 20:29:45,-37.8333,140.7667,48.11,100,90,5.75
561,Ostrovnoy,RU,2021-09-21 20:29:45,68.0531,39.5131,35.65,87,3,9.46
562,Altamira,BR,2021-09-21 20:29:45,-3.2033,-52.2064,91.49,58,20,4.61
563,Hay River,CA,2021-09-21 20:29:06,60.8156,-115.7999,53.58,76,75,6.91
564,Inta,RU,2021-09-21 20:29:46,66.0317,60.1659,38.93,92,100,6.26
